institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,full_school_name,school_name,school_type_code,hdg_code,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
737,165334,909,903,1983,Clark University,1,2,MA,0,0,D2,16,16,Clark University,Graduate School,G,1,3,0,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,26,0,2,0,,3,,18,,3,,0,19,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,
737,165334,909,904,1983,Clark University,1,2,MA,0,0,D2,16,16,Clark University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,53,23,1,0,,0,,29,,0,,0,34,,,,,,,,,,,,19,,,,,,,,,,,,10,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,
737,165334,909,907,1983,Clark University,1,2,MA,0,0,D2,16,16,Clark University,Graduate School,G,2,4,1,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,2,,,,,,,,,,,,12,3,0,0,,0,,9,,0,,0,6,,,,,,,,,,,,6,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,
738,166027,910,105,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,2,4,1,0,0,,0,,2,,1,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,420,67,7,0,,3,,324,,19,,0,285,,,,,,,,,,,,135,,,,,,,,,,,,168,,,,,,,,,,120,,,,,,,,,,48,,,,,,,,,
738,166027,910,107,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,119,42,2,1,,2,,70,,2,,0,97,,,,,,,,,,,,22,,,,,,,,,,,,32,,,,,,,,,,26,,,,,,,,,,6,,,,,,,,,
738,166027,910,201,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,25,6,1,0,,1,,17,,0,,0,23,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,
738,166027,910,202,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,180,26,3,0,,1,,150,,0,,0,154,,,,,,,,,,,,26,,,,,,,,,,,,35,,,,,,,,,,30,,,,,,,,,,5,,,,,,,,,
738,166027,910,203,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,104,20,1,0,,0,,6,,3,,74,96,,,,,,,,,,,,8,,,,,,,,,,,,45,,,,,,,,,,41,,,,,,,,,,4,,,,,,,,,
738,166027,910,302,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,39,4,0,0,,1,,33,,1,,0,31,,,,,,,,,,,,8,,,,,,,,,,,,12,,,,,,,,,,11,,,,,,,,,,1,,,,,,,,,
738,166027,910,402,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,56,22,0,0,,1,,32,,1,,0,53,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,14,,,,,,,,,,1,,,,,,,,,
738,166027,910,403,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,12,5,0,0,,1,,6,,0,,0,9,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
738,166027,910,501,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,4,0,0,0,,0,,4,,0,,0,2,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,910,601,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,3,0,0,0,,0,,2,,1,,0,0,,,,,,,,,,,,3,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,910,602,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,122,14,1,0,,1,,91,,6,,9,82,,,,,,,,,,,,40,,,,,,,,,,,,17,,,,,,,,,,10,,,,,,,,,,7,,,,,,,,,
738,166027,910,603,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,64,8,0,0,,1,,55,,0,,0,42,,,,,,,,,,,,22,,,,,,,,,,,,8,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,
738,166027,910,605,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,35,10,0,0,,1,,22,,2,,0,24,,,,,,,,,,,,11,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,
738,166027,910,607,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,100,4,2,0,,2,,86,,4,,2,74,,,,,,,,,,,,26,,,,,,,,,,,,16,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,
738,166027,910,610,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,16,4,0,0,,0,,9,,3,,0,11,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
738,166027,910,611,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,53,5,0,0,,0,,45,,3,,0,31,,,,,,,,,,,,22,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,4,,,,,,,,,
738,166027,910,613,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,10,2,0,0,,0,,8,,0,,0,9,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
738,166027,910,614,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,13,3,0,0,,1,,8,,1,,0,8,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
738,166027,910,615,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,20,5,0,0,,0,,15,,0,,0,15,,,,,,,,,,,,5,,,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,
738,166027,910,617,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,910,707,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,7,0,0,0,,0,,7,,0,,0,5,,,,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
738,166027,910,801,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,56,2,0,0,,3,,51,,0,,0,19,,,,,,,,,,,,37,,,,,,,,,,,,15,,,,,,,,,,4,,,,,,,,,,11,,,,,,,,,
738,166027,910,902,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,118,18,1,1,,3,,93,,2,,0,73,,,,,,,,,,,,45,,,,,,,,,,,,18,,,,,,,,,,11,,,,,,,,,,7,,,,,,,,,
738,166027,910,903,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,185,59,2,0,,3,,118,,3,,0,164,,,,,,,,,,,,21,,,,,,,,,,,,42,,,,,,,,,,39,,,,,,,,,,3,,,,,,,,,
738,166027,910,905,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,31,9,0,0,,0,,22,,0,,0,17,,,,,,,,,,,,14,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
738,166027,910,906,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,21,6,0,0,,1,,0,,0,,14,10,,,,,,,,,,,,11,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
738,166027,910,907,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,21,1,0,0,,1,,18,,1,,0,16,,,,,,,,,,,,5,,,,,,,,,,,,561,134,16,1,,22,,378,,10,,0,375,,,,,,,,,,,,186,,,,,,,,,,,,399,,,,,,,,,,264,,,,,,,,,,135,,,,,,,,,
738,166027,910,908,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Graduate School of Arts & Sciences",Graduate School of Arts & Sciences,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,60,17,5,0,,3,,33,,2,,0,37,,,,,,,,,,,,23,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
738,166027,911,604,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,11,0,0,0,,0,,11,,0,,0,8,,,,,,,,,,,,3,,,,,,,,,,,,86,9,2,0,,3,,61,,6,,5,55,,,,,,,,,,,,31,,,,,,,,,,,,35,,,,,,,,,,24,,,,,,,,,,11,,,,,,,,,
738,166027,911,612,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,16,0,0,0,,2,,11,,3,,0,7,,,,,,,,,,,,9,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,
738,166027,911,614,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
738,166027,911,703,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,14,1,0,0,,0,,10,,3,,0,6,,,,,,,,,,,,8,,,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,,3,,,,,,,,,
738,166027,911,711,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,3,1,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,16,8,0,0,,0,,8,,0,,0,4,,,,,,,,,,,,12,,,,,,,,,,,,8,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,
738,166027,911,712,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,9,1,0,0,,2,,6,,0,,0,4,,,,,,,,,,,,5,,,,,,,,,,,,96,33,3,0,,3,,51,,5,,1,61,,,,,,,,,,,,35,,,,,,,,,,,,67,,,,,,,,,,40,,,,,,,,,,27,,,,,,,,,
738,166027,911,722,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,16,1,0,0,,0,,12,,3,,0,9,,,,,,,,,,,,7,,,,,,,,,,,,75,3,0,0,,4,,65,,3,,0,20,,,,,,,,,,,,55,,,,,,,,,,,,52,,,,,,,,,,20,,,,,,,,,,32,,,,,,,,,
738,166027,911,801,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,1,1,0,0,,0,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,6,1,0,0,,0,,5,,0,,0,2,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
738,166027,911,908,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, School of Public Health",School of Public Health,P,1,4,4,0,0,,0,,0,,0,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,16,7,0,0,,0,,9,,0,,0,9,,,,,,,,,,,,7,,,,,,,,,,,,8,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,
738,166027,912,601,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,602,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,607,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,610,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,611,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,613,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,614,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,615,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,617,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,701,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,707,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,708,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,709,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,710,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,711,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,712,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,713,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,11,1,0,0,,1,,1,,0,,8,5,,,,,,,,,,,,6,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,715,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,716,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,717,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,718,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
738,166027,912,722,1983,Harvard University,1,2,MA,0,0,R1,15,15,"Harvard University, Harvard Medical School",Harvard Medical School,M,3,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
739,166513,913,104,1983,University of Massachusetts Lowell,1,1,MA,0,0,D2,17,16,University of Massachusetts Lowell,Graduate School,G,1,107,5,0,0,,0,,102,,0,,0,84,,,,,,,,,,,,23,,,,,,,,,,,,72,61,1,0,,0,,10,,0,,0,70,,,,,,,,,,,,2,,,,,,,,,,,,42,,,,,,,,,,42,,,,,,,,,,0,,,,,,,,,
739,166513,913,105,1983,University of Massachusetts Lowell,1,1,MA,0,0,D2,17,16,University of Massachusetts Lowell,Graduate School,G,2,26,0,1,0,,0,,25,,0,,0,23,,,,,,,,,,,,3,,,,,,,,,,,,23,19,0,0,,0,,4,,0,,0,23,,,,,,,,,,,,0,,,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,0,,,,,,,,,
